1234	15000	10	5	0,1	71,8
1234	15000	10	5	0,01	71,6
1234	15000	10	5	0,001	67,6
1234	15000	10	5	1,0E-4	58,2
1234	15000	10	5	1,0E-5	45,6
1234	15000	10	10	0,1	70,8
1234	15000	10	10	0,01	69,6
1234	15000	10	10	0,001	60,0
1234	15000	10	10	1,0E-4	46,6
1234	15000	10	10	1,0E-5	30,4
1234	15000	10	15	0,1	70,6
1234	15000	10	15	0,01	64,2
1234	15000	10	15	0,001	55,0
1234	15000	10	15	1,0E-4	38,4
1234	15000	10	15	1,0E-5	28,8
1234	15000	10	20	0,1	71,6
1234	15000	10	20	0,01	65,4
1234	15000	10	20	0,001	48,8
1234	15000	10	20	1,0E-4	29,2
1234	15000	10	20	1,0E-5	29,4
1234	15000	10	25	0,1	72,0
1234	15000	10	25	0,01	65,8
1234	15000	10	25	0,001	55,2
1234	15000	10	25	1,0E-4	29,6
1234	15000	10	25	1,0E-5	30,8
1234	15000	10	30	0,1	70,4
1234	15000	10	30	0,01	65,6
1234	15000	10	30	0,001	50,2
1234	15000	10	30	1,0E-4	27,4
1234	15000	10	30	1,0E-5	29,0
1234	15000	10	40	0,1	70,0
1234	15000	10	40	0,01	63,2
1234	15000	10	40	0,001	50,2
1234	15000	10	40	1,0E-4	28,6
1234	15000	10	40	1,0E-5	30,0
1234	15000	10	50	0,1	69,6
1234	15000	10	50	0,01	64,4
1234	15000	10	50	0,001	58,2
1234	15000	10	50	1,0E-4	31,0
1234	15000	10	50	1,0E-5	28,4
1234	15000	10	60	0,1	67,6
1234	15000	10	60	0,01	62,6
1234	15000	10	60	0,001	46,8
1234	15000	10	60	1,0E-4	27,8
1234	15000	10	60	1,0E-5	32,0
1234	15000	10	70	0,1	71,0
1234	15000	10	70	0,01	60,8
1234	15000	10	70	0,001	52,6
1234	15000	10	70	1,0E-4	27,0
1234	15000	10	70	1,0E-5	29,6
1234	15000	20	5	0,1	69,8
1234	15000	20	5	0,01	72,0
1234	15000	20	5	0,001	65,4
1234	15000	20	5	1,0E-4	59,8
1234	15000	20	5	1,0E-5	47,6
1234	15000	20	10	0,1	70,8
1234	15000	20	10	0,01	68,2
1234	15000	20	10	0,001	57,0
1234	15000	20	10	1,0E-4	47,8
1234	15000	20	10	1,0E-5	32,2
1234	15000	20	15	0,1	70,4
1234	15000	20	15	0,01	66,8
1234	15000	20	15	0,001	53,6
1234	15000	20	15	1,0E-4	37,6
1234	15000	20	15	1,0E-5	30,0
1234	15000	20	20	0,1	68,0
1234	15000	20	20	0,01	64,6
1234	15000	20	20	0,001	52,2
1234	15000	20	20	1,0E-4	29,8
1234	15000	20	20	1,0E-5	28,4
1234	15000	20	25	0,1	68,6
1234	15000	20	25	0,01	67,0
1234	15000	20	25	0,001	48,6
1234	15000	20	25	1,0E-4	31,6
1234	15000	20	25	1,0E-5	33,2
1234	15000	20	30	0,1	69,8
1234	15000	20	30	0,01	64,2
1234	15000	20	30	0,001	48,2
1234	15000	20	30	1,0E-4	37,0
1234	15000	20	30	1,0E-5	29,4
1234	15000	20	40	0,1	69,8
1234	15000	20	40	0,01	64,2
1234	15000	20	40	0,001	48,8
1234	15000	20	40	1,0E-4	29,8
1234	15000	20	40	1,0E-5	29,6
1234	15000	20	50	0,1	68,2
1234	15000	20	50	0,01	58,4
1234	15000	20	50	0,001	56,8
1234	15000	20	50	1,0E-4	27,6
1234	15000	20	50	1,0E-5	28,6
1234	15000	20	60	0,1	69,8
1234	15000	20	60	0,01	59,2
1234	15000	20	60	0,001	48,4
1234	15000	20	60	1,0E-4	29,8
1234	15000	20	60	1,0E-5	32,4
1234	15000	20	70	0,1	69,6
1234	15000	20	70	0,01	64,2
1234	15000	20	70	0,001	56,8
1234	15000	20	70	1,0E-4	28,8
1234	15000	20	70	1,0E-5	27,8
1234	15000	30	5	0,1	71,4
1234	15000	30	5	0,01	71,4
1234	15000	30	5	0,001	67,4
1234	15000	30	5	1,0E-4	56,2
1234	15000	30	5	1,0E-5	47,4
1234	15000	30	10	0,1	70,0
1234	15000	30	10	0,01	70,4
1234	15000	30	10	0,001	55,4
1234	15000	30	10	1,0E-4	48,4
1234	15000	30	10	1,0E-5	31,2
1234	15000	30	15	0,1	69,6
1234	15000	30	15	0,01	65,0
1234	15000	30	15	0,001	53,8
1234	15000	30	15	1,0E-4	32,6
1234	15000	30	15	1,0E-5	31,4
1234	15000	30	20	0,1	71,4
1234	15000	30	20	0,01	63,8
1234	15000	30	20	0,001	49,8
1234	15000	30	20	1,0E-4	31,6
1234	15000	30	20	1,0E-5	28,4
1234	15000	30	25	0,1	69,8
1234	15000	30	25	0,01	61,8
1234	15000	30	25	0,001	53,0
1234	15000	30	25	1,0E-4	28,8
1234	15000	30	25	1,0E-5	33,4
1234	15000	30	30	0,1	65,4
1234	15000	30	30	0,01	65,2
1234	15000	30	30	0,001	52,0
1234	15000	30	30	1,0E-4	29,2
1234	15000	30	30	1,0E-5	29,8
1234	15000	30	40	0,1	64,4
1234	15000	30	40	0,01	66,8
1234	15000	30	40	0,001	55,4
1234	15000	30	40	1,0E-4	26,4
1234	15000	30	40	1,0E-5	33,8
1234	15000	30	50	0,1	68,0
1234	15000	30	50	0,01	62,2
1234	15000	30	50	0,001	48,6
1234	15000	30	50	1,0E-4	30,2
1234	15000	30	50	1,0E-5	29,6
1234	15000	30	60	0,1	68,8
1234	15000	30	60	0,01	58,8
1234	15000	30	60	0,001	48,4
1234	15000	30	60	1,0E-4	31,2
1234	15000	30	60	1,0E-5	27,0
1234	15000	30	70	0,1	66,4
1234	15000	30	70	0,01	68,2
1234	15000	30	70	0,001	47,2
1234	15000	30	70	1,0E-4	28,4
1234	15000	30	70	1,0E-5	28,4
1234	15000	40	5	0,1	71,4
1234	15000	40	5	0,01	70,0
1234	15000	40	5	0,001	66,6
1234	15000	40	5	1,0E-4	57,6
1234	15000	40	5	1,0E-5	40,2
1234	15000	40	10	0,1	71,2
1234	15000	40	10	0,01	68,0
1234	15000	40	10	0,001	65,2
1234	15000	40	10	1,0E-4	43,0
1234	15000	40	10	1,0E-5	32,8
1234	15000	40	15	0,1	70,0
1234	15000	40	15	0,01	65,4
1234	15000	40	15	0,001	55,6
1234	15000	40	15	1,0E-4	38,2
1234	15000	40	15	1,0E-5	27,8
1234	15000	40	20	0,1	67,8
1234	15000	40	20	0,01	68,4
1234	15000	40	20	0,001	59,6
1234	15000	40	20	1,0E-4	30,6
1234	15000	40	20	1,0E-5	30,6
1234	15000	40	25	0,1	69,8
1234	15000	40	25	0,01	65,8
1234	15000	40	25	0,001	56,8
1234	15000	40	25	1,0E-4	30,2
1234	15000	40	25	1,0E-5	35,4
1234	15000	40	30	0,1	64,2
1234	15000	40	30	0,01	66,2
1234	15000	40	30	0,001	54,4
1234	15000	40	30	1,0E-4	28,8
1234	15000	40	30	1,0E-5	29,6
1234	15000	40	40	0,1	69,8
1234	15000	40	40	0,01	62,2
1234	15000	40	40	0,001	58,6
1234	15000	40	40	1,0E-4	29,2
1234	15000	40	40	1,0E-5	30,2
1234	15000	40	50	0,1	70,2
1234	15000	40	50	0,01	59,2
